Round,Accuracy
20,55.3
21,62.22
22,65.49
23,61.59
24,67.07
25,59.98
26,65.05
27,66.33
28,65.76
29,67.21
30,69.72
31,69.01
32,66.77
33,67.69
34,67.08
35,68.65
36,68.15
37,67.96
38,67.52
39,69.66
40,69.63
41,68.82
42,68.58
43,69.38
44,70.86
45,70.73
46,68.89
47,69.72
48,68.97
49,71.84
50,70.53
