Round,Accuracy
1,37.28
2,67.09
3,66.75
4,70.7
5,68.47
6,75.56
7,21.0
8,73.38
9,21.98
10,71.41
11,73.51
12,74.48
13,52.69
14,74.67
15,70.34
16,64.12
17,69.65
18,75.76
19,77.02
20,76.41
21,64.36
22,76.14
23,74.66
24,76.94
25,71.08
26,73.58
27,75.45
28,71.92
29,76.09
30,77.9
