Round,Accuracy
1,34.01
2,68.27
3,67.11
4,70.91
5,68.54
6,76.42
7,14.02
8,73.3
9,14.34
10,71.3
11,73.2
12,75.0
13,56.56
14,74.18
15,71.35
16,61.62
17,69.61
18,75.29
19,76.77
20,76.12
21,61.77
22,75.84
23,73.78
24,76.44
25,74.15
26,72.42
27,75.0
28,73.04
29,75.35
30,77.51
