Round,Dataset,Local_Class,Accuracy
5,EMNIST,18,73.63
5,EMNIST,19,50.0
5,EMNIST,20,23.85
5,EMNIST,21,92.13
5,EMNIST,22,53.56
5,EMNIST,23,90.81
5,EMNIST,24,67.16
5,EMNIST,25,65.51
5,EMNIST,26,78.99
5,EMNIST,27,90.22
5,EMNIST,28,6.33
5,EMNIST,29,91.28
5,EMNIST,30,12.42
5,EMNIST,31,5.66
5,EMNIST,32,35.2
5,EMNIST,33,41.98
5,EMNIST,34,66.53
5,EMNIST,35,30.81
5,EMNIST,36,90.3
5,EMNIST,37,64.43
5,EMNIST,38,94.4
5,EMNIST,39,91.44
5,EMNIST,40,97.02
5,EMNIST,41,17.31
5,EMNIST,42,38.81
5,EMNIST,43,91.15
5,EMNIST,44,43.96
5,EMNIST,45,77.16
5,EMNIST,46,78.07
5,EMNIST,47,39.26
5,EMNIST,48,50.47
5,EMNIST,49,93.92
5,EMNIST,50,21.93
5,EMNIST,51,63.88
5,EMNIST,52,69.35
5,EMNIST,53,92.7
5,EMNIST,54,85.68
5,EMNIST,55,57.12
5,EMNIST,56,95.67
5,EMNIST,57,91.78
5,EMNIST,58,93.88
5,EMNIST,59,80.61
5,EMNIST,60,42.94
5,EMNIST,61,80.73
5,CIFAR10,0,51.21
5,CIFAR10,1,40.66
5,CIFAR10,2,32.97
5,CIFAR10,3,43.3
5,CIFAR10,4,36.81
5,CIFAR10,5,49.23
5,CIFAR10,6,55.93
5,CIFAR10,7,35.27
5,CIFAR10,8,37.91
5,CIFAR10,9,65.27
6,MNIST,0,98.65
6,MNIST,1,97.09
6,MNIST,2,98.19
6,MNIST,3,99.02
6,MNIST,4,87.01
6,MNIST,5,90.38
6,MNIST,6,97.82
6,MNIST,7,98.18
6,MNIST,8,92.89
6,MNIST,9,99.02
6,EMNIST,0,83.25
6,EMNIST,1,55.73
6,EMNIST,2,78.41
6,EMNIST,3,94.44
6,EMNIST,4,94.13
6,EMNIST,5,86.97
6,EMNIST,6,90.09
6,EMNIST,7,98.14
6,EMNIST,8,82.13
6,EMNIST,9,77.99
6,EMNIST,10,91.1
6,EMNIST,11,92.03
6,EMNIST,12,45.86
6,EMNIST,13,94.5
6,EMNIST,14,88.37
6,EMNIST,15,82.9
6,EMNIST,16,92.87
6,EMNIST,17,52.95
6,EMNIST,18,54.94
6,EMNIST,19,90.88
6,EMNIST,20,86.21
6,EMNIST,21,88.06
6,EMNIST,22,31.04
6,EMNIST,23,91.62
6,EMNIST,24,0.95
6,EMNIST,25,72.83
6,EMNIST,26,96.81
6,EMNIST,27,88.72
6,EMNIST,28,83.67
6,EMNIST,29,89.81
6,EMNIST,30,80.44
6,EMNIST,31,81.77
6,EMNIST,32,85.4
6,EMNIST,33,84.99
6,EMNIST,34,77.69
6,EMNIST,35,95.02
6,EMNIST,36,84.08
6,EMNIST,37,80.41
6,EMNIST,38,64.12
6,EMNIST,39,94.31
6,EMNIST,40,93.06
6,EMNIST,41,23.35
6,EMNIST,42,58.77
6,EMNIST,43,89.89
6,EMNIST,44,38.05
6,EMNIST,45,68.86
6,EMNIST,46,41.75
6,EMNIST,47,39.87
6,EMNIST,48,80.33
6,EMNIST,49,88.47
6,EMNIST,50,25.0
6,EMNIST,51,54.03
6,EMNIST,52,48.04
6,EMNIST,53,84.69
6,EMNIST,54,7.79
6,EMNIST,55,88.17
6,EMNIST,56,25.51
6,EMNIST,57,13.62
6,EMNIST,58,56.0
6,EMNIST,59,44.86
6,EMNIST,60,36.89
6,EMNIST,61,22.68
6,CIFAR10,0,54.84
6,CIFAR10,1,39.01
6,CIFAR10,2,44.73
6,CIFAR10,3,26.7
6,CIFAR10,4,31.98
6,CIFAR10,5,34.29
6,CIFAR10,6,65.16
6,CIFAR10,7,70.55
6,CIFAR10,8,42.09
6,CIFAR10,9,41.98
7,MNIST,0,91.13
7,MNIST,1,3.0
7,MNIST,2,99.47
7,MNIST,3,93.91
7,MNIST,4,88.35
7,MNIST,5,17.39
7,MNIST,6,97.24
7,MNIST,7,65.78
7,MNIST,8,87.02
7,MNIST,9,97.39
7,EMNIST,0,11.23
7,EMNIST,1,0.0
7,EMNIST,2,6.65
7,EMNIST,3,0.77
7,EMNIST,4,13.66
7,EMNIST,5,4.68
7,EMNIST,6,4.68
7,EMNIST,7,1.04
7,EMNIST,8,14.35
7,EMNIST,9,0.29
7,EMNIST,10,60.46
7,EMNIST,11,67.12
7,EMNIST,12,18.15
7,EMNIST,13,55.71
7,EMNIST,14,27.26
7,EMNIST,15,20.31
7,EMNIST,16,75.68
7,EMNIST,17,79.54
7,EMNIST,18,4.35
7,EMNIST,19,40.18
7,EMNIST,20,88.22
7,EMNIST,21,0.27
7,EMNIST,22,64.89
7,EMNIST,23,50.04
7,EMNIST,24,2.33
7,EMNIST,25,43.46
7,EMNIST,26,84.31
7,EMNIST,27,53.53
7,EMNIST,28,14.17
7,EMNIST,29,1.33
7,EMNIST,30,61.26
7,EMNIST,31,14.64
7,EMNIST,32,94.27
7,EMNIST,33,87.53
7,EMNIST,34,12.81
7,EMNIST,35,38.15
7,EMNIST,36,13.44
7,EMNIST,37,10.82
7,EMNIST,38,2.54
7,EMNIST,39,49.74
7,EMNIST,40,11.69
7,EMNIST,41,30.49
7,EMNIST,42,15.67
7,EMNIST,43,4.54
7,EMNIST,44,0.0
7,EMNIST,45,0.0
7,EMNIST,46,0.0
7,EMNIST,47,0.0
7,EMNIST,48,33.89
7,EMNIST,49,19.7
7,EMNIST,50,3.3
7,EMNIST,51,0.6
7,EMNIST,52,11.09
7,EMNIST,53,0.0
7,EMNIST,54,0.0
7,EMNIST,55,10.76
7,EMNIST,56,0.91
7,EMNIST,57,0.0
7,EMNIST,58,0.71
7,EMNIST,59,0.7
7,EMNIST,60,0.58
7,EMNIST,61,2.2
7,CIFAR10,0,63.52
7,CIFAR10,1,73.3
7,CIFAR10,2,28.02
7,CIFAR10,3,19.34
7,CIFAR10,4,36.7
7,CIFAR10,5,41.98
7,CIFAR10,6,64.29
7,CIFAR10,7,60.66
7,CIFAR10,8,53.3
7,CIFAR10,9,54.73
8,MNIST,0,98.65
8,MNIST,1,99.52
8,MNIST,2,91.69
8,MNIST,3,98.37
8,MNIST,4,97.65
8,MNIST,5,91.62
8,MNIST,6,95.87
8,MNIST,7,96.79
8,MNIST,8,99.55
8,MNIST,9,97.6
8,EMNIST,0,67.12
8,EMNIST,1,9.38
8,EMNIST,2,81.84
8,EMNIST,3,98.16
8,EMNIST,4,84.77
8,EMNIST,5,91.86
8,EMNIST,6,87.45
8,EMNIST,7,84.2
8,EMNIST,8,91.82
8,EMNIST,9,53.79
8,EMNIST,10,93.17
8,EMNIST,11,95.25
8,EMNIST,12,54.21
8,EMNIST,13,92.38
8,EMNIST,14,95.09
8,EMNIST,15,85.95
8,EMNIST,16,86.73
8,EMNIST,17,97.68
8,EMNIST,18,43.93
8,EMNIST,19,83.68
8,EMNIST,20,54.89
8,EMNIST,21,97.15
8,EMNIST,22,95.48
8,EMNIST,23,96.58
8,EMNIST,24,48.88
8,EMNIST,25,71.97
8,EMNIST,26,95.21
8,EMNIST,27,89.81
8,EMNIST,28,55.77
8,EMNIST,29,95.67
8,EMNIST,30,31.7
8,EMNIST,31,45.17
8,EMNIST,32,57.84
8,EMNIST,33,43.51
8,EMNIST,34,78.1
8,EMNIST,35,37.68
8,EMNIST,36,69.9
8,EMNIST,37,92.78
8,EMNIST,38,47.84
8,EMNIST,39,94.97
8,EMNIST,40,96.37
8,EMNIST,41,18.13
8,EMNIST,42,75.0
8,EMNIST,43,84.68
8,EMNIST,44,48.84
8,EMNIST,45,72.32
8,EMNIST,46,75.94
8,EMNIST,47,71.15
8,EMNIST,48,1.42
8,EMNIST,49,83.66
8,EMNIST,50,0.94
8,EMNIST,51,53.73
8,EMNIST,52,39.78
8,EMNIST,53,88.06
8,EMNIST,54,33.17
8,EMNIST,55,84.42
8,EMNIST,56,77.68
8,EMNIST,57,69.72
8,EMNIST,58,79.29
8,EMNIST,59,84.58
8,EMNIST,60,48.99
8,EMNIST,61,86.83
8,CIFAR10,0,45.16
8,CIFAR10,1,77.14
8,CIFAR10,2,26.26
8,CIFAR10,3,32.64
8,CIFAR10,4,36.04
8,CIFAR10,5,48.46
8,CIFAR10,6,41.43
8,CIFAR10,7,59.12
8,CIFAR10,8,73.19
8,CIFAR10,9,70.33
9,MNIST,0,97.31
9,MNIST,1,46.51
9,MNIST,2,99.89
9,MNIST,3,68.34
9,MNIST,4,97.31
9,MNIST,5,87.18
9,MNIST,6,97.7
9,MNIST,7,80.11
9,MNIST,8,79.57
9,MNIST,9,45.64
9,EMNIST,0,6.02
9,EMNIST,1,0.0
9,EMNIST,2,7.46
9,EMNIST,3,5.86
9,EMNIST,4,3.9
9,EMNIST,5,11.66
9,EMNIST,6,0.06
9,EMNIST,7,1.25
9,EMNIST,8,8.79
9,EMNIST,9,9.38
9,EMNIST,10,16.15
9,EMNIST,11,61.19
9,EMNIST,12,39.41
9,EMNIST,13,47.25
9,EMNIST,14,40.83
9,EMNIST,15,55.34
9,EMNIST,16,77.4
9,EMNIST,17,36.29
9,EMNIST,18,12.19
9,EMNIST,19,57.37
9,EMNIST,20,95.11
9,EMNIST,21,13.57
9,EMNIST,22,12.0
9,EMNIST,23,70.46
9,EMNIST,24,0.0
9,EMNIST,25,59.84
9,EMNIST,26,76.06
9,EMNIST,27,36.41
9,EMNIST,28,7.68
9,EMNIST,29,33.36
9,EMNIST,30,52.75
9,EMNIST,31,43.78
9,EMNIST,32,90.72
9,EMNIST,33,60.56
9,EMNIST,34,53.86
9,EMNIST,35,48.34
9,EMNIST,36,3.75
9,EMNIST,37,4.25
9,EMNIST,38,0.0
9,EMNIST,39,23.86
9,EMNIST,40,22.82
9,EMNIST,41,0.0
9,EMNIST,42,12.87
9,EMNIST,43,14.72
9,EMNIST,44,0.0
9,EMNIST,45,0.0
9,EMNIST,46,0.24
9,EMNIST,47,0.0
9,EMNIST,48,67.54
9,EMNIST,49,13.5
9,EMNIST,50,1.42
9,EMNIST,51,0.0
9,EMNIST,52,6.74
9,EMNIST,53,1.71
9,EMNIST,54,1.51
9,EMNIST,55,13.46
9,EMNIST,56,0.68
9,EMNIST,57,0.0
9,EMNIST,58,0.24
9,EMNIST,59,1.87
9,EMNIST,60,0.29
9,EMNIST,61,0.73
9,CIFAR10,0,56.7
9,CIFAR10,1,57.25
9,CIFAR10,2,47.14
9,CIFAR10,3,27.69
9,CIFAR10,4,47.58
9,CIFAR10,5,49.56
9,CIFAR10,6,64.73
9,CIFAR10,7,51.65
9,CIFAR10,8,70.99
9,CIFAR10,9,62.64
10,MNIST,0,94.5
10,MNIST,1,94.67
10,MNIST,2,87.54
10,MNIST,3,92.82
10,MNIST,4,91.83
10,MNIST,5,72.87
10,MNIST,6,96.1
10,MNIST,7,96.36
10,MNIST,8,78.44
10,MNIST,9,92.7
10,EMNIST,0,34.82
10,EMNIST,1,38.12
10,EMNIST,2,82.01
10,EMNIST,3,96.79
10,EMNIST,4,78.23
10,EMNIST,5,71.84
10,EMNIST,6,92.92
10,EMNIST,7,97.96
10,EMNIST,8,91.33
10,EMNIST,9,86.48
10,EMNIST,10,94.0
10,EMNIST,11,94.41
10,EMNIST,12,42.19
10,EMNIST,13,92.24
10,EMNIST,14,88.76
10,EMNIST,15,41.53
10,EMNIST,16,87.47
10,EMNIST,17,93.25
10,EMNIST,18,81.47
10,EMNIST,19,72.46
10,EMNIST,20,91.09
10,EMNIST,21,92.94
10,EMNIST,22,44.37
10,EMNIST,23,89.99
10,EMNIST,24,23.55
10,EMNIST,25,40.87
10,EMNIST,26,84.04
10,EMNIST,27,93.61
10,EMNIST,28,10.94
10,EMNIST,29,93.37
10,EMNIST,30,41.15
10,EMNIST,31,54.28
10,EMNIST,32,73.26
10,EMNIST,33,54.71
10,EMNIST,34,73.42
10,EMNIST,35,50.0
10,EMNIST,36,84.01
10,EMNIST,37,87.76
10,EMNIST,38,67.68
10,EMNIST,39,89.28
10,EMNIST,40,95.62
10,EMNIST,41,81.32
10,EMNIST,42,60.45
10,EMNIST,43,89.29
10,EMNIST,44,42.93
10,EMNIST,45,80.28
10,EMNIST,46,41.27
10,EMNIST,47,19.52
10,EMNIST,48,72.51
10,EMNIST,49,88.3
10,EMNIST,50,64.15
10,EMNIST,51,91.04
10,EMNIST,52,40.87
10,EMNIST,53,86.21
10,EMNIST,54,87.44
10,EMNIST,55,83.42
10,EMNIST,56,80.41
10,EMNIST,57,60.8
10,EMNIST,58,69.41
10,EMNIST,59,80.14
10,EMNIST,60,56.2
10,EMNIST,61,80.0
10,CIFAR10,0,53.63
10,CIFAR10,1,47.25
10,CIFAR10,2,48.57
10,CIFAR10,3,32.31
10,CIFAR10,4,52.86
10,CIFAR10,5,45.71
10,CIFAR10,6,52.2
10,CIFAR10,7,64.73
10,CIFAR10,8,67.03
10,CIFAR10,9,76.48
11,MNIST,0,96.97
11,MNIST,1,98.84
11,MNIST,2,99.47
11,MNIST,3,94.34
11,MNIST,4,97.31
11,MNIST,5,99.14
11,MNIST,6,98.16
11,MNIST,7,97.43
11,MNIST,8,93.68
11,MNIST,9,86.82
11,EMNIST,0,33.26
11,EMNIST,1,54.44
11,EMNIST,2,76.12
11,EMNIST,3,93.53
11,EMNIST,4,81.35
11,EMNIST,5,76.39
11,EMNIST,6,81.99
11,EMNIST,7,97.26
11,EMNIST,8,91.74
11,EMNIST,9,83.89
11,EMNIST,10,90.37
11,EMNIST,11,84.75
11,EMNIST,12,37.38
11,EMNIST,13,96.33
11,EMNIST,14,90.83
11,EMNIST,15,55.65
11,EMNIST,16,79.36
11,EMNIST,17,90.93
11,EMNIST,18,27.44
11,EMNIST,19,91.23
11,EMNIST,20,79.31
11,EMNIST,21,92.81
11,EMNIST,22,61.11
11,EMNIST,23,97.56
11,EMNIST,24,38.18
11,EMNIST,25,78.5
11,EMNIST,26,88.3
11,EMNIST,27,88.99
11,EMNIST,28,67.81
11,EMNIST,29,93.65
11,EMNIST,30,30.16
11,EMNIST,31,36.6
11,EMNIST,32,91.27
11,EMNIST,33,67.94
11,EMNIST,34,76.72
11,EMNIST,35,72.51
11,EMNIST,36,78.13
11,EMNIST,37,88.79
11,EMNIST,38,77.35
11,EMNIST,39,89.93
11,EMNIST,40,91.83
11,EMNIST,41,65.66
11,EMNIST,42,60.63
11,EMNIST,43,91.3
11,EMNIST,44,63.5
11,EMNIST,45,68.17
11,EMNIST,46,51.65
11,EMNIST,47,41.48
11,EMNIST,48,50.71
11,EMNIST,49,90.73
11,EMNIST,50,45.28
11,EMNIST,51,59.4
11,EMNIST,52,28.7
11,EMNIST,53,87.91
11,EMNIST,54,27.89
11,EMNIST,55,86.76
11,EMNIST,56,68.34
11,EMNIST,57,76.53
11,EMNIST,58,36.0
11,EMNIST,59,76.4
11,EMNIST,60,53.6
11,EMNIST,61,66.83
11,CIFAR10,0,54.95
11,CIFAR10,1,75.93
11,CIFAR10,2,46.15
11,CIFAR10,3,42.2
11,CIFAR10,4,40.0
11,CIFAR10,5,38.57
11,CIFAR10,6,58.46
11,CIFAR10,7,52.31
11,CIFAR10,8,68.02
11,CIFAR10,9,67.8
12,MNIST,0,90.8
12,MNIST,1,45.64
12,MNIST,2,82.75
12,MNIST,3,95.1
12,MNIST,4,87.12
12,MNIST,5,96.55
12,MNIST,6,94.03
12,MNIST,7,97.65
12,MNIST,8,94.58
12,MNIST,9,96.3
12,EMNIST,0,36.38
12,EMNIST,1,90.34
12,EMNIST,2,81.47
12,EMNIST,3,98.03
12,EMNIST,4,93.93
12,EMNIST,5,76.94
12,EMNIST,6,81.18
12,EMNIST,7,96.4
12,EMNIST,8,78.19
12,EMNIST,9,86.05
12,EMNIST,10,82.92
12,EMNIST,11,87.97
12,EMNIST,12,76.47
12,EMNIST,13,87.17
12,EMNIST,14,94.19
12,EMNIST,15,80.08
12,EMNIST,16,96.07
12,EMNIST,17,89.45
12,EMNIST,18,13.8
12,EMNIST,19,83.16
12,EMNIST,20,81.9
12,EMNIST,21,95.93
12,EMNIST,22,43.41
12,EMNIST,23,92.84
12,EMNIST,24,30.14
12,EMNIST,25,41.57
12,EMNIST,26,86.97
12,EMNIST,27,85.33
12,EMNIST,28,82.04
12,EMNIST,29,91.63
12,EMNIST,30,48.19
12,EMNIST,31,28.18
12,EMNIST,32,65.62
12,EMNIST,33,51.4
12,EMNIST,34,58.13
12,EMNIST,35,74.88
12,EMNIST,36,89.83
12,EMNIST,37,89.3
12,EMNIST,38,28.75
12,EMNIST,39,91.9
12,EMNIST,40,90.89
12,EMNIST,41,29.4
12,EMNIST,42,64.37
12,EMNIST,43,89.67
12,EMNIST,44,65.55
12,EMNIST,45,76.82
12,EMNIST,46,46.93
12,EMNIST,47,1.52
12,EMNIST,48,71.33
12,EMNIST,49,87.66
12,EMNIST,50,53.3
12,EMNIST,51,85.97
12,EMNIST,52,34.35
12,EMNIST,53,85.88
12,EMNIST,54,17.09
12,EMNIST,55,87.87
12,EMNIST,56,75.63
12,EMNIST,57,64.55
12,EMNIST,58,81.18
12,EMNIST,59,81.54
12,EMNIST,60,65.99
12,EMNIST,61,66.59
12,CIFAR10,0,65.6
12,CIFAR10,1,69.78
12,CIFAR10,2,38.9
12,CIFAR10,3,27.14
12,CIFAR10,4,48.9
12,CIFAR10,5,50.11
12,CIFAR10,6,69.89
12,CIFAR10,7,45.16
12,CIFAR10,8,71.65
12,CIFAR10,9,68.35
13,MNIST,0,0.0
13,MNIST,1,0.0
13,MNIST,2,0.21
13,MNIST,3,0.0
13,MNIST,4,0.0
13,MNIST,5,0.0
13,MNIST,6,41.1
13,MNIST,7,0.11
13,MNIST,8,0.0
13,MNIST,9,0.0
13,EMNIST,0,42.0
13,EMNIST,1,0.33
13,EMNIST,2,82.74
