Round,Accuracy
1,86.22
2,86.32
3,95.87
4,95.84
5,91.21
6,95.93
7,73.63
8,96.8
9,79.31
10,90.04
11,96.22
12,87.37
13,3.97
14,98.14
15,71.56
16,98.1
17,82.58
18,98.21
19,97.36
20,97.72
21,98.32
22,97.56
23,97.63
24,98.08
25,47.36
26,98.16
27,93.93
28,67.73
29,98.08
30,97.91
