global_round,entropy_ratio,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
5,0.1,0.26582278481012656,0.9953930858833664,0.5444444444444444,0.6306079353467464,0.35722964763061965,0.37186959612493947,147,123,26576,406
5,0.2,0.42857142857142855,0.9909359901119892,0.49478079331941544,0.7097537093417089,0.45930232558139533,0.4501253095438364,237,242,26457,316
5,0.3,0.5443037974683544,0.9850181654743624,0.42938659058487877,0.7646609814713584,0.4800637958532695,0.47144444990321954,301,400,26299,252
5,0.4,0.6094032549728752,0.9802988875987865,0.3904982618771727,0.7948510712858308,0.4759887005649718,0.4748166117579723,337,526,26173,216
5,0.5,0.6184448462929476,0.9774523390389153,0.3622881355932203,0.7979485926659314,0.45691382765531063,0.45946399420293815,342,602,26097,211
5,0.6,0.6130198915009042,0.9767032473126335,0.35275754422476585,0.7948615694067689,0.44782034346103033,0.45080942305364896,339,622,26077,214
5,0.7,0.6130198915009042,0.9767032473126335,0.35275754422476585,0.7948615694067689,0.44782034346103033,0.45080942305364896,339,622,26077,214
5,0.8,0.6130198915009042,0.9767032473126335,0.35275754422476585,0.7948615694067689,0.44782034346103033,0.45080942305364896,339,622,26077,214
5,0.9,0.6130198915009042,0.9767032473126335,0.35275754422476585,0.7948615694067689,0.44782034346103033,0.45080942305364896,339,622,26077,214
5,1.0,0.6130198915009042,0.9767032473126335,0.35275754422476585,0.7948615694067689,0.44782034346103033,0.45080942305364896,339,622,26077,214
10,0.1,0.3074141048824593,0.9931458107045208,0.48158640226628896,0.65027995779349,0.3752759381898455,0.37478802252274546,170,183,26516,383
10,0.2,0.39783001808318263,0.9886887149331436,0.421455938697318,0.6932593665081631,0.40930232558139534,0.3975995459104967,220,302,26397,333
10,0.3,0.4755877034358047,0.9850181654743624,0.39668174962292607,0.7303029344550835,0.43256578947368424,0.4215331796617921,263,400,26299,290
10,0.4,0.5045207956600362,0.9804112513577288,0.3478802992518703,0.7424660235088825,0.4118081180811808,0.40456743933784894,279,523,26176,274
10,0.5,0.5117540687160941,0.9776396119704858,0.3215909090909091,0.7446968403432899,0.39497557571528263,0.39035122888228835,283,597,26102,270
10,0.6,0.5117540687160941,0.9765534289673771,0.31133113311331134,0.7441537488417356,0.387140902872777,0.38343247992368357,283,626,26073,270
10,0.7,0.5171790235081374,0.9765534289673771,0.31359649122807015,0.7468662262377572,0.39044368600682594,0.38707616777525,286,626,26073,267
