group_name,dataset_name,label_id,label_name,model_count,confidence,accuracy,passed
Cluster_0,MNIST,2,2,1,1.0,1.0,True
Cluster_1,MNIST,5,5,1,0.9951552152633667,1.0,True
Cluster_1,MNIST,6,6,1,0.9883037805557251,1.0,True
Cluster_2,MNIST,3,3,2,0.9999905526638031,1.0,True
Cluster_2,MNIST,4,4,1,0.9999644160270691,1.0,True
Cluster_2,MNIST,6,6,1,0.9999661445617676,1.0,True
Cluster_2,MNIST,7,7,1,0.9997950196266174,1.0,True
Cluster_2,MNIST,9,9,1,0.9974926114082336,1.0,True
Cluster_3,MNIST,1,1,1,0.9999897480010986,1.0,True
Cluster_3,MNIST,6,6,1,0.9998207092285156,1.0,True
Cluster_4,MNIST,3,3,1,0.9799379110336304,1.0,True
Cluster_4,MNIST,4,4,1,0.9550155401229858,1.0,True
Cluster_4,MNIST,5,5,1,0.9962236881256104,1.0,True
Cluster_4,MNIST,6,6,1,0.948945164680481,1.0,True
Cluster_4,MNIST,8,8,1,0.997145414352417,1.0,True
Cluster_5,MNIST,1,1,1,0.21304593980312347,0.125,False
Cluster_5,MNIST,2,2,1,0.8623114824295044,0.875,True
Cluster_5,MNIST,9,9,1,0.9999089241027832,1.0,True
Cluster_6,MNIST,4,4,1,0.9997467398643494,1.0,True
Cluster_6,MNIST,5,5,1,0.9999098777770996,1.0,True
Cluster_6,MNIST,7,7,1,0.9999943971633911,1.0,True
Cluster_7,MNIST,0,0,1,0.994229793548584,1.0,True
Cluster_7,MNIST,1,1,1,0.998336136341095,1.0,True
Cluster_7,MNIST,2,2,1,0.9973458051681519,1.0,True
Cluster_7,MNIST,4,4,1,0.9981077909469604,1.0,True
Cluster_7,MNIST,6,6,1,0.9911388158798218,1.0,True
Cluster_7,MNIST,7,7,1,0.9979099035263062,1.0,True
Cluster_8,MNIST,5,5,1,0.9997944235801697,1.0,True
Cluster_8,MNIST,6,6,1,0.9993512630462646,1.0,True
Cluster_8,MNIST,9,9,1,0.9996362924575806,1.0,True
Cluster_9,EMNIST,1,1,3,0.4280843238035838,0.3333333333333333,False
Cluster_9,EMNIST,2,2,1,0.8964523077011108,1.0,True
Cluster_9,EMNIST,3,3,3,0.9991258382797241,1.0,True
Cluster_9,EMNIST,5,5,1,0.435779333114624,0.125,False
Cluster_9,EMNIST,6,6,2,0.994672030210495,1.0,True
