group_name,dataset_name,label_id,label_name,model_count,confidence,accuracy,passed
Cluster_0,MNIST,2,2,1,1.0,1.0,True
Cluster_1,MNIST,5,5,1,0.9994684457778931,1.0,True
Cluster_1,MNIST,6,6,1,0.8896262645721436,0.875,True
Cluster_2,MNIST,3,3,2,0.9934495389461517,1.0,True
Cluster_2,MNIST,4,4,1,0.9999758005142212,1.0,True
Cluster_2,MNIST,6,6,1,0.9955865144729614,1.0,True
Cluster_2,MNIST,7,7,1,0.9999243021011353,1.0,True
Cluster_2,MNIST,9,9,1,0.998755931854248,1.0,True
Cluster_3,MNIST,1,1,1,0.9999902248382568,1.0,True
Cluster_3,MNIST,6,6,1,0.999434769153595,1.0,True
Cluster_4,MNIST,3,3,1,0.002530548023059964,0.0,False
Cluster_4,MNIST,4,4,1,0.9438211917877197,1.0,True
Cluster_4,MNIST,5,5,1,0.9929649233818054,1.0,True
Cluster_4,MNIST,6,6,1,0.9999698996543884,1.0,True
Cluster_4,MNIST,8,8,1,0.9240815043449402,1.0,True
Cluster_5,MNIST,1,1,1,0.26770052313804626,0.0,False
Cluster_5,MNIST,2,2,1,0.9805644154548645,1.0,True
Cluster_5,MNIST,9,9,1,0.9984658360481262,1.0,True
Cluster_6,MNIST,4,4,1,0.9996799230575562,1.0,True
Cluster_6,MNIST,5,5,1,0.9999638795852661,1.0,True
Cluster_6,MNIST,7,7,1,0.9987207651138306,1.0,True
Cluster_7,MNIST,0,0,1,0.9789056777954102,1.0,True
Cluster_7,MNIST,1,1,1,0.922573447227478,1.0,True
Cluster_7,MNIST,2,2,1,0.9999450445175171,1.0,True
Cluster_7,MNIST,4,4,1,0.9992666244506836,1.0,True
Cluster_7,MNIST,6,6,1,0.9828276634216309,1.0,True
Cluster_7,MNIST,7,7,1,0.993463397026062,1.0,True
Cluster_8,MNIST,5,5,1,0.9995369911193848,1.0,True
Cluster_8,MNIST,6,6,1,0.9992417097091675,1.0,True
Cluster_8,MNIST,9,9,1,0.9998643398284912,1.0,True
Cluster_9,EMNIST,1,1,3,0.8455466032028198,1.0,True
Cluster_9,EMNIST,2,2,1,0.9226956367492676,1.0,True
Cluster_9,EMNIST,3,3,3,0.9996972680091858,1.0,True
Cluster_9,EMNIST,5,5,1,0.9891433715820312,1.0,True
Cluster_9,EMNIST,6,6,2,0.9997202157974243,1.0,True
Cluster_9,EMNIST,7,7,2,0.9992300570011139,1.0,True
Cluster_9,EMNIST,9,9,1,0.9994039535522461,1.0,True
Cluster_9,EMNIST,10,A,1,0.9999998807907104,1.0,True
Cluster_9,EMNIST,11,B,1,0.6730751991271973,1.0,True
Cluster_9,EMNIST,12,C,1,0.9977297782897949,1.0,True
Cluster_9,EMNIST,13,D,2,0.9639084935188293,1.0,True
Cluster_9,EMNIST,14,E,1,0.9995071887969971,1.0,True
Cluster_9,EMNIST,16,G,1,0.9991496801376343,1.0,True
Cluster_9,EMNIST,18,I,1,0.8775506019592285,1.0,True
Cluster_9,EMNIST,19,J,1,0.09508166462182999,0.0,False
Cluster_9,EMNIST,20,K,1,0.8400481343269348,1.0,True
Cluster_9,EMNIST,21,L,3,0.6542180279890696,0.6666666666666666,True
Cluster_9,EMNIST,22,M,1,0.489562451839447,0.0,False
Cluster_9,EMNIST,23,N,1,0.9182592630386353,1.0,True
Cluster_9,EMNIST,24,O,2,0.9996083974838257,1.0,True
Cluster_9,EMNIST,25,P,1,0.9625985622406006,1.0,True
Cluster_9,EMNIST,26,Q,2,0.9890822768211365,1.0,True
Cluster_9,EMNIST,27,R,2,0.5292807221412659,0.5,True
Cluster_9,EMNIST,28,S,2,0.9915913641452789,1.0,True
Cluster_9,EMNIST,29,T,1,0.2691197097301483,0.0,False
Cluster_9,EMNIST,30,U,1,0.9369896650314331,1.0,True
Cluster_9,EMNIST,33,X,1,0.3512399196624756,0.0,False
Cluster_9,EMNIST,34,Y,1,0.9922295808792114,1.0,True
Cluster_9,EMNIST,35,Z,2,0.4936261661350727,0.5,False
Cluster_9,EMNIST,37,b,1,0.9974671602249146,1.0,True
Cluster_9,EMNIST,38,c,1,0.521047055721283,0.5,True
Cluster_9,EMNIST,39,d,2,0.994068443775177,1.0,True
Cluster_9,EMNIST,44,i,2,0.07159502618014812,0.0,False
Cluster_9,EMNIST,45,j,1,0.29349297285079956,0.125,False
Cluster_9,EMNIST,46,k,1,0.0416380874812603,0.0,False
Cluster_9,EMNIST,47,l,1,0.8807835578918457,1.0,True
Cluster_9,EMNIST,48,m,2,0.7559932172298431,1.0,True
Cluster_9,EMNIST,49,n,1,0.9996321201324463,1.0,True
Cluster_9,EMNIST,52,q,1,0.053306374698877335,0.0,False
Cluster_9,EMNIST,55,t,1,0.01873738132417202,0.0,False
Cluster_9,EMNIST,56,u,1,0.5363569259643555,1.0,True
Cluster_9,EMNIST,58,w,2,0.9903549253940582,1.0,True
Cluster_9,EMNIST,59,x,1,0.5460200309753418,1.0,True
Cluster_9,EMNIST,60,y,1,0.9989302158355713,1.0,True
Cluster_9,EMNIST,61,z,2,0.9993876218795776,1.0,True
Cluster_10,EMNIST,0,0,4,0.8202346712350845,0.75,True
Cluster_10,EMNIST,1,1,2,0.8465681672096252,1.0,True
Cluster_10,EMNIST,2,2,2,0.998114287853241,1.0,True
Cluster_10,EMNIST,4,4,2,0.9973047375679016,1.0,True
Cluster_10,EMNIST,5,5,1,0.9598598480224609,1.0,True
Cluster_10,EMNIST,6,6,1,0.4990227222442627,0.875,False
Cluster_10,EMNIST,7,7,1,0.9999215006828308,1.0,True
Cluster_10,EMNIST,8,8,2,0.8601805567741394,1.0,True
Cluster_10,EMNIST,9,9,1,0.043095264583826065,0.0,False
Cluster_10,EMNIST,10,A,1,0.9822319149971008,1.0,True
Cluster_10,EMNIST,11,B,2,0.47901324182748795,0.5,False
Cluster_10,EMNIST,12,C,1,0.8447781205177307,1.0,True
Cluster_10,EMNIST,13,D,1,0.0800061896443367,0.0,False
Cluster_10,EMNIST,14,E,1,0.8749878406524658,1.0,True
Cluster_10,EMNIST,15,F,2,0.3941504177637398,0.5,False
Cluster_10,EMNIST,17,H,4,0.07170637786816769,0.0,False
Cluster_10,EMNIST,19,J,1,0.31266868114471436,0.125,False
Cluster_10,EMNIST,20,K,1,0.004748602397739887,0.0,False
Cluster_10,EMNIST,21,L,1,0.010510459542274475,0.0,False
Cluster_10,EMNIST,22,M,3,0.8224959969520569,1.0,True
Cluster_10,EMNIST,24,O,1,0.5892372131347656,1.0,True
Cluster_10,EMNIST,26,Q,2,0.0038259029388427734,0.0,False
Cluster_10,EMNIST,27,R,2,0.8754281401634216,1.0,True
Cluster_10,EMNIST,28,S,2,0.999068945646286,1.0,True
Cluster_10,EMNIST,29,T,1,0.15857438743114471,0.0,False
Cluster_10,EMNIST,30,U,2,0.9796603620052338,1.0,True
Cluster_10,EMNIST,31,V,2,0.7656627595424652,1.0,True
Cluster_10,EMNIST,32,W,2,0.6256074756383896,0.5,True
Cluster_10,EMNIST,33,X,2,0.9457363188266754,1.0,True
Cluster_10,EMNIST,35,Z,1,0.8987088799476624,1.0,True
Cluster_10,EMNIST,36,a,2,0.9754315614700317,1.0,True
Cluster_10,EMNIST,37,b,1,0.025044305250048637,0.0,False
