group_name,dataset_name,label_id,label_name,model_count,confidence,accuracy,passed
Cluster_0,MNIST,2,2,1,1.0,1.0,True
Cluster_1,MNIST,5,5,1,0.9972955584526062,1.0,True
Cluster_1,MNIST,6,6,1,0.9851539731025696,1.0,True
Cluster_2,MNIST,3,3,2,0.9969335198402405,1.0,True
Cluster_2,MNIST,4,4,1,0.9992916584014893,1.0,True
Cluster_2,MNIST,6,6,1,0.9862083792686462,1.0,True
Cluster_2,MNIST,7,7,1,0.9999614953994751,1.0,True
Cluster_2,MNIST,9,9,1,0.922703206539154,1.0,True
Cluster_3,MNIST,1,1,1,0.999989926815033,1.0,True
Cluster_3,MNIST,6,6,1,0.9964208602905273,1.0,True
Cluster_4,MNIST,3,3,1,0.9626028537750244,1.0,True
Cluster_4,MNIST,4,4,1,0.974287748336792,1.0,True
Cluster_4,MNIST,5,5,1,0.9770804047584534,1.0,True
Cluster_4,MNIST,6,6,1,0.9942379593849182,1.0,True
Cluster_4,MNIST,8,8,1,0.9981831312179565,1.0,True
Cluster_5,MNIST,1,1,1,0.2819802761077881,0.125,False
Cluster_5,MNIST,2,2,1,0.9095646739006042,0.875,True
Cluster_5,MNIST,9,9,1,0.9999172687530518,1.0,True
Cluster_6,MNIST,4,4,1,0.956131100654602,1.0,True
Cluster_6,MNIST,5,5,1,0.9999624490737915,1.0,True
Cluster_6,MNIST,7,7,1,0.9090749621391296,0.875,True
Cluster_7,MNIST,0,0,1,0.9970940351486206,1.0,True
Cluster_7,MNIST,1,1,1,0.9991116523742676,1.0,True
Cluster_7,MNIST,2,2,1,0.97086501121521,1.0,True
Cluster_7,MNIST,4,4,1,0.9999445676803589,1.0,True
Cluster_7,MNIST,6,6,1,0.9868288040161133,1.0,True
Cluster_7,MNIST,7,7,1,0.9922236800193787,1.0,True
Cluster_8,MNIST,5,5,1,0.8763772249221802,0.875,True
Cluster_8,MNIST,6,6,1,0.9980165362358093,1.0,True
Cluster_8,MNIST,9,9,1,0.9902293682098389,1.0,True
Cluster_9,EMNIST,1,1,3,0.8978804151217142,1.0,True
Cluster_9,EMNIST,2,2,1,0.8505876064300537,0.875,True
Cluster_9,EMNIST,3,3,3,0.999579906463623,1.0,True
Cluster_9,EMNIST,5,5,1,0.9088153839111328,1.0,True
Cluster_9,EMNIST,6,6,2,0.9997718632221222,1.0,True
Cluster_9,EMNIST,7,7,2,0.9788225293159485,1.0,True
Cluster_9,EMNIST,9,9,1,0.8541252613067627,0.875,True
Cluster_9,EMNIST,10,A,1,0.9995178580284119,1.0,True
Cluster_9,EMNIST,11,B,1,0.8878908157348633,1.0,True
Cluster_9,EMNIST,12,C,1,0.6921807527542114,0.75,True
Cluster_9,EMNIST,13,D,2,0.849211573600769,0.9375,True
Cluster_9,EMNIST,14,E,1,0.9588652849197388,1.0,True
Cluster_9,EMNIST,16,G,1,0.8754138350486755,0.875,True
Cluster_9,EMNIST,18,I,1,0.7289686799049377,0.75,True
Cluster_9,EMNIST,19,J,1,0.7507220506668091,0.875,True
Cluster_9,EMNIST,20,K,1,0.9982101321220398,1.0,True
Cluster_9,EMNIST,21,L,3,0.8770281275113424,0.9583333333333334,True
Cluster_9,EMNIST,22,M,1,0.3759954571723938,0.5,False
Cluster_9,EMNIST,23,N,1,0.7513790130615234,0.875,True
Cluster_9,EMNIST,24,O,2,0.9995208978652954,1.0,True
Cluster_9,EMNIST,25,P,1,0.9999971985816956,1.0,True
Cluster_9,EMNIST,26,Q,2,0.7910920083522797,0.875,True
Cluster_9,EMNIST,27,R,2,0.7237898111343384,0.8125,True
Cluster_9,EMNIST,28,S,2,0.9802446365356445,1.0,True
Cluster_9,EMNIST,29,T,1,0.8475532531738281,1.0,True
Cluster_9,EMNIST,30,U,1,0.989585816860199,1.0,True
Cluster_9,EMNIST,33,X,1,0.41515862941741943,0.5,False
Cluster_9,EMNIST,34,Y,1,0.9973201751708984,1.0,True
Cluster_9,EMNIST,35,Z,2,0.7204180061817169,0.8125,True
Cluster_9,EMNIST,37,b,1,0.9978694915771484,1.0,True
Cluster_9,EMNIST,38,c,1,0.9763821363449097,1.0,True
Cluster_9,EMNIST,39,d,2,0.9953845739364624,1.0,True
Cluster_9,EMNIST,44,i,2,0.07431505061686039,0.0,False
Cluster_9,EMNIST,45,j,1,0.10649681091308594,0.0,False
Cluster_9,EMNIST,46,k,1,0.46369653940200806,0.625,False
Cluster_9,EMNIST,47,l,1,0.9415857791900635,1.0,True
Cluster_9,EMNIST,48,m,2,0.7512275874614716,0.75,True
Cluster_9,EMNIST,49,n,1,0.6114798784255981,0.625,True
Cluster_9,EMNIST,52,q,1,0.40462353825569153,0.5,False
Cluster_9,EMNIST,55,t,1,0.7926322221755981,0.875,True
