group_name,dataset_name,label_id,label_name,model_count,confidence,accuracy,passed
Cluster_0,MNIST,2,2,1,1.0,1.0,True
Cluster_1,MNIST,5,5,1,0.9957926869392395,1.0,True
Cluster_1,MNIST,6,6,1,0.9990514516830444,1.0,True
Cluster_2,MNIST,3,3,2,0.9999955296516418,1.0,True
Cluster_2,MNIST,4,4,1,0.9999967217445374,1.0,True
Cluster_2,MNIST,6,6,1,0.9999200105667114,1.0,True
Cluster_2,MNIST,7,7,1,0.999923825263977,1.0,True
Cluster_2,MNIST,9,9,1,0.999370813369751,1.0,True
Cluster_3,MNIST,1,1,1,0.9999932050704956,1.0,True
Cluster_3,MNIST,6,6,1,0.9997410178184509,1.0,True
Cluster_4,MNIST,3,3,1,0.1449243575334549,0.0,False
Cluster_4,MNIST,4,4,1,0.7239145040512085,0.625,True
Cluster_4,MNIST,5,5,1,0.1716541349887848,0.25,False
Cluster_4,MNIST,6,6,1,0.0024619614705443382,0.0,False
Cluster_4,MNIST,8,8,1,0.8958778977394104,0.875,True
Cluster_5,MNIST,1,1,1,0.11086884886026382,0.0,False
Cluster_5,MNIST,2,2,1,0.846940279006958,0.875,True
Cluster_5,MNIST,9,9,1,0.9997357130050659,1.0,True
Cluster_6,MNIST,4,4,1,0.9985264539718628,1.0,True
Cluster_6,MNIST,5,5,1,0.9999592304229736,1.0,True
Cluster_6,MNIST,7,7,1,0.9998704195022583,1.0,True
Cluster_7,MNIST,0,0,1,0.986636221408844,1.0,True
Cluster_7,MNIST,1,1,1,0.9355199933052063,1.0,True
Cluster_7,MNIST,2,2,1,0.9652540683746338,1.0,True
Cluster_7,MNIST,4,4,1,0.8863455653190613,0.875,True
Cluster_7,MNIST,6,6,1,0.9256242513656616,1.0,True
Cluster_7,MNIST,7,7,1,0.9882127046585083,1.0,True
Cluster_8,MNIST,5,5,1,0.9963757395744324,1.0,True
Cluster_8,MNIST,6,6,1,0.9970965385437012,1.0,True
Cluster_8,MNIST,9,9,1,0.8766993284225464,0.875,True
Cluster_9,EMNIST,1,1,3,0.6470917761325836,0.6666666666666666,True
Cluster_9,EMNIST,2,2,1,0.9637641906738281,1.0,True
Cluster_9,EMNIST,3,3,3,0.9993681311607361,1.0,True
Cluster_9,EMNIST,5,5,1,0.9161075353622437,1.0,True
Cluster_9,EMNIST,6,6,2,0.9988816380500793,1.0,True
Cluster_9,EMNIST,7,7,2,0.9507886171340942,1.0,True
Cluster_9,EMNIST,9,9,1,0.9943782091140747,1.0,True
Cluster_9,EMNIST,10,A,1,0.9998014569282532,1.0,True
Cluster_9,EMNIST,11,B,1,0.055828068405389786,0.0,False
Cluster_9,EMNIST,12,C,1,0.9561036825180054,1.0,True
Cluster_9,EMNIST,13,D,2,0.578567773103714,0.5,True
Cluster_9,EMNIST,14,E,1,0.992323100566864,1.0,True
Cluster_9,EMNIST,16,G,1,0.9966673254966736,1.0,True
Cluster_9,EMNIST,18,I,1,0.7433512210845947,1.0,True
Cluster_9,EMNIST,19,J,1,0.010317308828234673,0.0,False
Cluster_9,EMNIST,20,K,1,0.9992917776107788,1.0,True
Cluster_9,EMNIST,21,L,3,0.6694739659627279,0.6666666666666666,True
Cluster_9,EMNIST,22,M,1,0.5118904709815979,1.0,True
Cluster_9,EMNIST,23,N,1,0.8655134439468384,1.0,True
Cluster_9,EMNIST,24,O,2,0.9998028576374054,1.0,True
Cluster_9,EMNIST,25,P,1,0.9997302293777466,1.0,True
Cluster_9,EMNIST,26,Q,2,0.9343000054359436,1.0,True
Cluster_9,EMNIST,27,R,2,0.540727972984314,0.5,True
Cluster_9,EMNIST,28,S,2,0.9736762940883636,1.0,True
Cluster_9,EMNIST,29,T,1,0.05449322611093521,0.0,False
Cluster_9,EMNIST,30,U,1,0.7043547034263611,1.0,True
Cluster_9,EMNIST,33,X,1,0.5987773537635803,1.0,True
Cluster_9,EMNIST,34,Y,1,0.9989691972732544,1.0,True
Cluster_9,EMNIST,35,Z,2,0.5231828205287457,0.5,True
Cluster_9,EMNIST,37,b,1,0.9917076826095581,1.0,True
Cluster_9,EMNIST,38,c,1,0.9996427297592163,1.0,True
Cluster_9,EMNIST,39,d,2,0.7704618275165558,1.0,True
Cluster_9,EMNIST,44,i,2,0.16621895506978035,0.0,False
Cluster_9,EMNIST,45,j,1,6.324439254967729e-06,0.0,False
Cluster_9,EMNIST,46,k,1,0.11757330596446991,0.0,False
Cluster_9,EMNIST,47,l,1,0.888117790222168,1.0,True
Cluster_9,EMNIST,48,m,2,0.7589167952537537,1.0,True
Cluster_9,EMNIST,49,n,1,0.964343786239624,1.0,True
Cluster_9,EMNIST,52,q,1,0.7261430621147156,1.0,True
Cluster_9,EMNIST,55,t,1,0.9235649108886719,1.0,True
Cluster_9,EMNIST,56,u,1,0.6711732745170593,1.0,True
Cluster_9,EMNIST,58,w,2,0.6278609782457352,0.9375,True
Cluster_9,EMNIST,59,x,1,0.741389811038971,1.0,True
Cluster_9,EMNIST,60,y,1,0.9468730688095093,1.0,True
Cluster_9,EMNIST,61,z,2,0.9997214376926422,1.0,True
Cluster_10,EMNIST,0,0,4,0.8214914500713348,0.75,True
Cluster_10,EMNIST,1,1,2,0.8098337054252625,1.0,True
Cluster_10,EMNIST,2,2,2,0.9484883248806,1.0,True
Cluster_10,EMNIST,4,4,2,0.9810949563980103,1.0,True
Cluster_10,EMNIST,5,5,1,0.9386094808578491,1.0,True
Cluster_10,EMNIST,6,6,1,0.46147090196609497,1.0,False
Cluster_10,EMNIST,7,7,1,0.999271035194397,1.0,True
Cluster_10,EMNIST,8,8,2,0.6730293035507202,0.5625,True
Cluster_10,EMNIST,9,9,1,0.17485500872135162,0.0,False
Cluster_10,EMNIST,10,A,1,0.3925498425960541,0.625,False
Cluster_10,EMNIST,11,B,2,0.34806888550519943,0.3125,False
Cluster_10,EMNIST,12,C,1,0.8842252492904663,1.0,True
Cluster_10,EMNIST,13,D,1,7.729996286798269e-05,0.0,False
Cluster_10,EMNIST,14,E,1,0.8023331165313721,1.0,True
Cluster_10,EMNIST,15,F,2,0.0021092620154377073,0.0,False
Cluster_10,EMNIST,17,H,4,0.4589534308761358,0.5,False
Cluster_10,EMNIST,19,J,1,0.21440525352954865,0.0,False
Cluster_10,EMNIST,20,K,1,1.7184478565468453e-05,0.0,False
Cluster_10,EMNIST,21,L,1,0.000709767802618444,0.0,False
