group_name,dataset_name,label_id,label_name,model_count,confidence,accuracy,passed
Cluster_0,MNIST,2,2,1,1.0,1.0,True
Cluster_1,MNIST,5,5,1,0.9992620944976807,1.0,True
Cluster_1,MNIST,6,6,1,0.9976614117622375,1.0,True
Cluster_2,MNIST,3,3,2,0.9995672702789307,1.0,True
Cluster_2,MNIST,4,4,1,0.9999811053276062,1.0,True
Cluster_2,MNIST,6,6,1,0.882156252861023,1.0,True
Cluster_2,MNIST,7,7,1,0.9997056722640991,1.0,True
Cluster_2,MNIST,9,9,1,0.9987806677818298,1.0,True
Cluster_3,MNIST,1,1,1,0.9999529123306274,1.0,True
Cluster_3,MNIST,6,6,1,0.9992181658744812,1.0,True
Cluster_4,MNIST,3,3,1,0.9563550353050232,1.0,True
Cluster_4,MNIST,4,4,1,0.015009861439466476,0.0,False
Cluster_4,MNIST,5,5,1,0.9953847527503967,1.0,True
Cluster_4,MNIST,6,6,1,0.9784231781959534,1.0,True
Cluster_4,MNIST,8,8,1,0.9985734820365906,1.0,True
Cluster_5,MNIST,1,1,1,0.1210828647017479,0.125,False
Cluster_5,MNIST,2,2,1,0.9107632040977478,1.0,True
Cluster_5,MNIST,9,9,1,0.9994401931762695,1.0,True
Cluster_6,MNIST,4,4,1,0.9974150657653809,1.0,True
Cluster_6,MNIST,5,5,1,0.9999994039535522,1.0,True
Cluster_6,MNIST,7,7,1,0.9999971389770508,1.0,True
Cluster_7,MNIST,0,0,1,0.9977673888206482,1.0,True
Cluster_7,MNIST,1,1,1,0.7416625618934631,0.75,True
Cluster_7,MNIST,2,2,1,0.999071478843689,1.0,True
Cluster_7,MNIST,4,4,1,0.9986511468887329,1.0,True
Cluster_7,MNIST,6,6,1,0.764655590057373,0.875,True
Cluster_7,MNIST,7,7,1,0.9807971119880676,1.0,True
Cluster_8,MNIST,5,5,1,0.995680570602417,1.0,True
Cluster_8,MNIST,6,6,1,0.9990729093551636,1.0,True
Cluster_8,MNIST,9,9,1,0.9999799728393555,1.0,True
Cluster_9,EMNIST,1,1,3,0.7523280878861746,0.6666666666666666,True
Cluster_9,EMNIST,2,2,1,0.9947366714477539,1.0,True
Cluster_9,EMNIST,3,3,3,0.999779224395752,1.0,True
Cluster_9,EMNIST,5,5,1,0.9626150727272034,1.0,True
Cluster_9,EMNIST,6,6,2,0.9992554187774658,1.0,True
Cluster_9,EMNIST,7,7,2,0.9982317090034485,1.0,True
Cluster_9,EMNIST,9,9,1,0.9984967708587646,1.0,True
Cluster_9,EMNIST,10,A,1,0.9999905824661255,1.0,True
Cluster_9,EMNIST,11,B,1,0.5681277513504028,1.0,True
Cluster_9,EMNIST,12,C,1,0.9977503418922424,1.0,True
Cluster_9,EMNIST,13,D,2,0.05445827479707077,0.0,False
Cluster_9,EMNIST,14,E,1,0.9993997812271118,1.0,True
Cluster_9,EMNIST,16,G,1,0.9999996423721313,1.0,True
Cluster_9,EMNIST,18,I,1,0.7356667518615723,1.0,True
Cluster_9,EMNIST,19,J,1,0.6054196357727051,1.0,True
Cluster_9,EMNIST,20,K,1,0.9995900988578796,1.0,True
Cluster_9,EMNIST,21,L,3,0.8686630924542745,1.0,True
Cluster_9,EMNIST,22,M,1,0.49638763070106506,0.75,False
Cluster_9,EMNIST,23,N,1,0.8983880281448364,1.0,True
Cluster_9,EMNIST,24,O,2,0.9999856054782867,1.0,True
Cluster_9,EMNIST,25,P,1,0.995265543460846,1.0,True
Cluster_9,EMNIST,26,Q,2,0.9453540444374084,1.0,True
Cluster_9,EMNIST,27,R,2,0.5033884607255459,0.5,True
Cluster_9,EMNIST,28,S,2,0.881218433380127,1.0,True
Cluster_9,EMNIST,29,T,1,0.605347216129303,1.0,True
Cluster_9,EMNIST,30,U,1,0.6628397703170776,1.0,True
Cluster_9,EMNIST,33,X,1,0.42869794368743896,0.0,False
Cluster_9,EMNIST,34,Y,1,0.9967988133430481,1.0,True
Cluster_9,EMNIST,35,Z,2,0.06152186822146177,0.0,False
Cluster_9,EMNIST,37,b,1,0.9998617172241211,1.0,True
Cluster_9,EMNIST,38,c,1,0.9998682737350464,1.0,True
